id,date,name,username,text,url,referenced_post_id,referenced_username,referenced_post_type,referenced_post_url,like_count,reply_count,repost_count,links,alt_texts
3ku3sgvu6xl27,2024-06-04 10:42:03.803000,Parti socialiste,partisocialiste.bsky.social,"🔴 Communiqué de presse

« Les étudiants ne peuvent pas être des variables d’ajustement de la politique du gouvernement »

– Olivier Faure, Gulsen Yildirim, Alexane Riou

➡️ www.parti-socialiste.fr/les_etudiant...",https://bsky.app/profile/partisocialiste.bsky.social/post/3ku3sgvu6xl27,,,,,1,0,3,['https://www.parti-socialiste.fr/les_etudiants_variable_d_ajustement_de_la_politique_du_gouvernement'],['']
3ku3prjacuc26,2024-06-04 09:54:18.436000,Parti socialiste,partisocialiste.bsky.social,"🔴 Interview d'Emmanuel Macron sur France 2 & TF1 : @olivierfaure.bsky.social saisit l'Arcom

Cet entretien, la veille de la fin de la campagne des européennes, sur des sujets qui sont au cœur de la campagne, est contraire au respect du pluralisme politique.

➡️ www.parti-socialiste.fr/interview_d_...",https://bsky.app/profile/partisocialiste.bsky.social/post/3ku3prjacuc26,,,,,1,0,0,['https://www.parti-socialiste.fr/interview_d_emmanuel_macron_sur_france_2_et_tf1_olivier_faure_saisit_l_arcom'],['']
3ku24c5ow3325,2024-06-03 18:33:02.186000,Parti socialiste,partisocialiste.bsky.social,"🎙️ Demain à partir de 20h30, Raphaël Glucksmann participera au débat organisé par #France2.

🔴 Pour suivre le débat en direct : www.france.tv/france-2/dir...

📲 Soutenez la liste #RéveillerLEurope et réagissez avec #JeVoteGlucksmann",https://bsky.app/profile/partisocialiste.bsky.social/post/3ku24c5ow3325,,,,,2,0,3,['https://www.france.tv/france-2/direct.html'],['']
3ktx4xy3v5s26,2024-06-02 14:07:15.374000,Parti socialiste,partisocialiste.bsky.social,"🎙️ Ce soir à 20h, Raphaël Glucksmann sera l’invité du JT de TF1 !

🔴 Pour suivre l’interview en direct : www.tf1.fr/tf1/direct

#JeVoteGlucksmann",https://bsky.app/profile/partisocialiste.bsky.social/post/3ktx4xy3v5s26,,,,,2,0,0,['https://www.tf1.fr/tf1/direct'],['']
3ktnlmskdlk2g,2024-05-29 19:02:49.123000,Parti socialiste,partisocialiste.bsky.social,"🇪🇺 À demain pour le meeting de Paris !

🕡 Rendez-vous à partir de 18h30 au Zénith de La Villette pour #RéveillerLEurope avec Raphaël Glucksmann, Olivier Faure et nos candidat·e·s !

🚀 Nous vous attendons nombreuses et nombreux, pensez à vous inscrire : www.glucksmann2024.eu/meeting_de_p...",https://bsky.app/profile/partisocialiste.bsky.social/post/3ktnlmskdlk2g,,,,,2,0,0,['https://www.glucksmann2024.eu/meeting_de_paris'],['']
3ktncbleahs2z,2024-05-29 16:15:28.683000,Parti socialiste,partisocialiste.bsky.social,"🗞️ Tribune | « N’oublions pas l’aspiration à l’émancipation et à la démocratie du peuple iranien » par Olivier Faure, Johanna Rolland, Dylan Boutiflat et Ayda Hadizadeh.

Nous condamnons le silence de la démocratie internationale qui a détourné son regard.

➡️ www.liberation.fr/idees-et-deb...",https://bsky.app/profile/partisocialiste.bsky.social/post/3ktncbleahs2z,,,,,0,0,0,['https://www.liberation.fr/idees-et-debats/tribunes/noublions-pas-laspiration-a-lemancipation-et-a-la-democratie-du-peuple-iranien-20240529_FOFBQNQSTRGSHHPVHWB6CXCSKI/'],['']
3ktmwsyxlo22u,2024-05-29 12:50:28.559000,Parti socialiste,partisocialiste.bsky.social,"🔴 Suite à la mort de Nahel lors d’un contrôle de police, un débat sur les refus d’obtempérer a été ouvert.

Pour y répondre, Roger Vicot et les députés socialistes déposent une proposition de loi pour mieux encadrer l'usage des armes par les policiers.

➡️ www.parti-socialiste.fr/refus_d_obte...",https://bsky.app/profile/partisocialiste.bsky.social/post/3ktmwsyxlo22u,,,,,2,0,1,['https://www.parti-socialiste.fr/refus_d_obtemperer_les_socialistes_deposent_une_proposition_de_loi_pour_mieux_encadrer_l_usage_des_armes_par_les_policiers'],['']
3ktmdpwqdds27,2024-05-29 07:08:44.506000,Parti socialiste,partisocialiste.bsky.social,"🔴 Communiqué de presse

Troisième réforme de l’assurance-chômage en quatre ans : le Parti socialiste dénonce une régression sociale historique.

Les socialistes seront aux côtés des syndicats pour s’opposer à cette nouvelle réforme de matraquage social.

➡️ www.parti-socialiste.fr/troisieme_re...",https://bsky.app/profile/partisocialiste.bsky.social/post/3ktmdpwqdds27,,,,,1,0,1,['https://www.parti-socialiste.fr/troisieme_reforme_de_l_assurance_chomage_en_quatre_ans_le_parti_socialiste_denonce_une_regression_sociale_historique'],['']
3ktleh3olak2m,2024-05-28 21:49:01.704000,Parti socialiste,partisocialiste.bsky.social,"🎙️ Demain à 7h40, Raphaël Glucksmann sera l'invité d'Adrien Gindre dans la matinale de TF1. #BonjourLaMatinaleTF1

🔴 Suivre l'émission en direct : www.tf1.fr/tf1/direct

#RéveillerLEurope",https://bsky.app/profile/partisocialiste.bsky.social/post/3ktleh3olak2m,,,,,0,0,0,['https://www.tf1.fr/tf1/direct'],['']
3ktldg7lx7k2w,2024-05-28 21:30:38.524000,Parti socialiste,partisocialiste.bsky.social,"🔴 Déclaration du Bureau national

Massacre à Rafah : le Parti socialiste appelle de nouveau au cessez-le-feu, à la libération des otages, à la suspension des livraisons d'armes utilisées par Israël à Gaza et à la reconnaissance de l'État de Palestine.

➡️ www.parti-socialiste.fr/declaration_...",https://bsky.app/profile/partisocialiste.bsky.social/post/3ktldg7lx7k2w,,,,,0,0,1,['https://www.parti-socialiste.fr/declaration_du_bureau_national_du_parti_socialiste_massacre_rafah'],['']
